1,1140,16028,5356,12,-60,52
2,1164,15888,5292,-13,-41,42
3,1148,15952,5376,-40,-61,33
4,1160,15964,5436,-22,-38,28
5,1156,15928,5404,-53,-28,31
6,3228,12004,2936,21118,10069,-1273
7,1784,18112,-260,-8755,-4027,-381
8,520,17976,6624,867,-1384,-1890
9,6424,22200,-3172,-10083,3567,-8658
10,3180,16084,8584,-6809,-23842,14216
11,3188,15500,10680,-1632,-5952,-4548
12,2108,13472,11012,-7224,1311,1876
13,2224,12520,14880,8083,-3895,4908
14,4188,15968,18396,3640,10897,476
15,-1396,17292,13892,-20851,-3200,-340
16,-2580,-448,9900,14005,-11682,31793
17,-9312,-1584,-532,-3421,24836,-32010
18,4312,19336,32767,-24908,-30834,19366
19,7836,-248,-3440,-6820,-5293,-15807
20,12644,10444,32767,-16752,-23266,8349
21,-1100,6840,2684,1286,24004,-1337
22,7304,3664,32767,-1080,-32768,4934
23,2604,3948,18032,-30094,6029,8712
24,6520,892,24648,-32697,-15404,19021
25,5156,-3196,22836,32767,-1203,-9200
26,5560,7512,21864,31075,9275,-3409
27,7836,-668,23692,-32768,-24144,-2383
28,7908,9408,18572,32767,13908,10245
29,8892,7276,26852,-32768,-961,950
30,3232,3012,20340,32767,17666,-3423
31,8492,9524,27924,958,1259,-10993
32,2184,-948,23012,-32768,4065,9385
33,2700,-7872,25768,32007,26023,6580
34,-2320,2740,26980,25504,-32768,78
35,4008,6272,18368,-7136,10843,-6391
36,3136,-7620,32767,-8898,5016,7261
37,1216,-3436,25608,-2004,-32768,4863
38,6244,3936,21488,-4708,32767,-10816
39,5872,3808,29120,27203,-10915,1483
40,1396,-2128,29016,-32768,-32768,158
41,6616,-10236,18780,32767,32767,8027
42,4396,13988,26816,32767,-6214,-13851
43,-1124,1156,28664,-32768,-32768,13142
44,2704,564,21936,25337,32767,-14450
45,-5064,7688,28428,32767,6126,-16099
46,6436,10460,3916,-32768,-22773,19155
47,-1112,1980,32016,-32768,-16555,10089
48,656,13280,27624,32767,10728,-12686
49,-672,5072,24724,-32768,-18710,12261
50,-2708,3208,17384,32767,18210,-11873
51,-3148,12060,17328,32767,12964,-10214
52,-3272,26388,22972,-32768,-16138,1813
53,940,-2536,28216,-21353,-7840,1774
54,-3688,1152,16968,32767,6610,4034
55,-872,11668,17708,-4756,4688,-926
56,7940,-1568,32767,-19629,-32768,-5969
57,5960,2212,31244,27847,-4769,19475
58,-3104,7792,19272,-32768,7903,-2325
59,4048,-14792,18268,-21632,-26799,15189
60,-2528,4920,18456,32767,-6133,1714
61,7248,9612,31032,8385,12668,-3504
62,2872,8724,26408,-32768,-13629,-7673
63,660,11904,14076,32767,32767,-5523
64,-2272,5100,19336,-32768,-12001,-12443
65,8796,-8908,24576,18362,11905,-846
66,7660,13856,26560,32767,6629,9076
67,1940,13452,22860,-32768,-9846,15041
68,3044,-1572,15712,-8388,-3977,-3609
69,3800,3992,17972,32767,8863,-12193
70,12444,-472,32767,-32768,2024,-11728
71,6492,-3656,24132,-9638,-13897,2135
72,-1652,-148,15680,32767,32767,11773
73,-2652,12000,15076,6218,-23250,3145
74,-1852,21016,19912,30419,-7342,8012
75,492,23288,15540,8138,-13601,18874
76,1616,11884,17084,-32768,-14487,12908
77,12624,6496,29240,-4497,32767,-22086
78,-3104,3576,16196,-23219,-525,-1955
79,-4456,2344,19360,521,-11282,11428
80,-2632,14308,20008,32767,-23679,1551
81,13504,25800,23080,32767,-1025,-28765
82,13556,10036,18968,-32768,-4483,29059
83,3076,-6852,9084,32767,32767,-32768
84,-1772,5700,22032,32767,573,-19406
85,2708,18536,21888,27158,-8037,-7238
86,2900,8352,21600,-32768,8599,10779
87,-9744,20308,-9412,20372,9871,-4619
88,1444,32767,15476,6491,-19632,21913
89,8552,17068,32767,-32768,640,20331
90,324,12848,-2412,-32768,32153,-3308
91,-192,4120,16084,24030,-4450,-1485
92,3572,23884,32767,6991,2382,-17577
93,8824,19888,32620,24348,32767,-20511
94,-1096,4776,15872,-28811,2103,13415
95,-20796,-8,11088,32767,-3343,-14172
96,4584,8128,27492,26515,30360,-19763
97,5484,8088,4000,-23241,-2291,12441
98,-17312,13840,13628,32767,-9623,2876
99,6568,31380,26756,-30694,5418,10042
100,-8424,4948,-24052,-32768,-206,21046
101,-5748,3944,15924,23913,-1746,12690
102,676,20768,32767,21467,2724,-7696
103,7800,7588,9612,-28272,-4951,637
104,400,9188,25452,8717,2553,16837
105,1860,9872,23312,-1947,-2414,883
106,7648,7780,30984,6948,-17971,17951
107,10824,24412,29852,32767,32767,-32768
108,5244,10224,10608,-4262,-9150,7198
109,272,20476,8824,-2261,-7414,2091
110,2736,14972,11456,11786,5429,-5243
111,2532,15872,9000,-3539,-4963,2820
112,1608,17164,8760,1929,-621,-523
113,2116,15916,9792,2618,1364,-1237
114,2056,15980,9416,-955,-463,497
115,1832,16236,9156,-415,-58,172
116,1916,16220,9096,520,345,-248
117,2008,16096,9052,173,68,-63
118,1828,16152,8956,21,-124,57
119,1928,16220,8980,365,135,-126
120,1900,16256,8888,113,-62,4
121,1868,16220,8888,158,41,-66
122,1844,16212,8884,80,-16,9
123,1784,16136,8828,196,42,-18
124,1820,16220,8892,137,-21,48
125,1736,16184,8756,165,48,-34
126,1780,16200,8768,81,-49,24
127,1764,16240,8652,127,20,-71
128,1784,16224,8676,29,-40,14
129,1692,16220,8724,105,-15,-36
130,1760,16272,8496,56,-40,5
131,1712,16232,8512,104,17,-10
132,1780,16232,8544,54,-33,25
133,1704,16208,8492,58,-21,-41
134,1720,16224,8428,44,-33,6
135,1736,16272,8496,64,-13,10
136,1736,16200,8524,42,-6,8
137,1700,16256,8496,77,-12,8
138,1692,16172,8396,24,-32,-7
139,1708,16228,8428,80,-30,18
140,1692,16120,8432,7,-19,-19
141,1692,16256,8380,20,-29,16
142,1712,16220,8344,64,-34,44
143,1640,16216,8396,23,-12,9
144,1692,16240,8332,49,-25,-18
145,1592,16200,8388,30,-25,44
146,1604,16248,8360,82,-53,23
147,1600,16196,8328,63,63,-39
148,1728,16200,8292,-51,-55,26
149,1612,16264,8332,-63,-119,86
150,1704,16256,8232,55,-27,8
151,1604,16172,8260,65,22,-18
152,1616,16284,8292,34,7,5
153,1564,16188,8292,-4,-44,50
154,1636,16264,8328,-14,-20,22
155,1612,16292,8248,14,-23,5
156,1632,16248,8224,29,7,14
157,1576,16224,8156,23,-42,37
158,1640,16208,8204,7,-24,12
159,1572,16244,8204,12,-29,17
160,1584,16188,8156,-18,-30,13
161,1604,16248,8208,2,-39,48
162,1584,16252,8180,19,-27,16
163,1564,16236,8140,3,-67,45
164,1608,16168,8180,53,-41,15
165,1584,16236,8144,35,-47,32
166,1564,16204,8132,57,-31,-10
167,1544,16232,8168,-45,-76,52
168,1548,16252,8160,16,11,-30
169,1604,16212,8124,-11,-53,49
170,1560,16208,8140,25,-36,-24
171,1644,16212,8044,-12,-65,55
172,1516,16176,8136,30,-40,8
173,1596,16212,8148,-16,-92,54
174,1552,16212,8080,17,-9,13
175,1540,16208,8136,-5,-60,46
176,1604,16188,8016,20,-19,-28
177,1576,16272,8116,-21,-50,22
178,1580,16232,8064,-8,-58,8
179,1568,16300,8104,-34,-43,48
180,1520,16264,8156,-21,-57,28
181,1564,16236,8060,-12,-65,30
182,1532,16228,8052,-17,-36,47
183,1556,16256,8116,-6,-37,32
184,1528,16232,8008,0,-43,23
185,1596,16280,8044,-19,-48,37
186,1504,16248,8028,-40,-37,57
187,1528,16164,8076,-26,-23,28
188,1596,16236,8048,-11,-64,51
189,1576,16264,7948,-52,-79,29
190,1532,16268,8032,-1,-65,24
191,1512,16260,8076,-7,-32,39
192,1568,16212,7984,-29,-36,55
193,1472,16188,8144,-42,-16,10
194,1604,16204,8000,-27,-49,27
195,1516,16228,8036,-58,-33,22
196,1524,16228,8004,-5,-67,10
197,1536,16224,7948,-38,-65,18
198,1536,16284,8004,-21,-40,1
199,1544,16196,7976,-34,-43,18
200,1512,16224,7968,-40,-55,38
201,1596,16216,7988,-21,-23,28
202,1484,16224,7984,-27,-30,68
203,1500,16168,7988,-7,-54,41
204,1600,16252,8068,9,-42,10
205,-2440,13156,10164,32767,14520,-4425
206,4168,17612,11312,-17335,-26217,14486
207,740,4228,7184,-4394,3752,28468
208,2604,16960,5708,2200,-32768,1955
209,3576,19320,4228,-5715,10252,-8677
210,-2176,13136,10200,-7949,-17735,-6069
211,7776,2080,4356,-743,-1588,-7650
212,-3340,25860,27828,-6281,-32768,32767
213,10616,21992,24332,-32768,32767,-25120
214,8112,7116,1304,18076,-124,-9598
215,29172,15052,32767,1273,13703,-32768
216,-2068,15276,27868,-32768,13510,25182
217,1464,11608,4480,13887,6401,4292
218,12452,14596,32767,32767,11382,-7167
219,3664,19464,25508,-32768,-24383,25009
220,4948,13580,1996,11050,6140,-7
221,1292,32767,32767,32767,1279,-31540
222,7080,25484,28700,-32768,-13730,6236
223,5984,8780,7068,-32768,-16141,-2863
224,-12316,7684,11940,32767,-6878,-5861
225,8336,28392,31640,-32768,-8584,17459
226,3452,6880,15648,-32768,17259,5285
227,8820,11240,4688,32767,14444,5450
228,3648,7468,32767,-8233,9544,3959
229,3424,9140,24724,-3509,18308,4921
230,9544,20596,4036,8447,-4718,3666
231,-1240,8260,32124,16026,-5335,-6134
232,3976,12152,27756,14008,-200,3294
233,3828,22184,-1824,-12363,388,-5765
234,2480,17484,4776,16986,9192,842
235,524,10736,32767,13415,653,-2543
236,-968,16612,11532,-2585,-1049,1094
237,8416,19840,4460,5730,2556,-3148
238,-2088,15700,25428,-3728,3692,4498
239,-2748,8300,26628,-22494,-3677,734
240,5916,19616,5268,-6821,6877,-4791
241,912,17656,10816,2100,5354,3995
242,-3728,6820,32128,257,-3610,96
243,-332,11928,20212,-1152,-2254,-2669
244,9708,22800,992,34,4914,-1397
245,-468,12716,19736,-650,-1341,5687
246,-3640,7524,30708,2677,-2106,394
247,2960,14916,9676,3512,1404,-4204
248,6232,19056,7888,2565,4309,5847
249,-4076,8616,28668,-4515,-5771,3268
250,-328,13080,18804,755,-1760,-4708
251,7988,19192,5316,-2096,4151,1817
252,-640,11856,20028,-1044,3973,3858
253,-116,6508,29484,-2720,-5753,-422
254,2672,13408,14772,5698,2413,-5009
255,7392,18944,5472,2255,4382,1730
256,-2012,10980,26372,-7961,-3749,5142
257,-8,10676,24868,714,-3195,-2167
258,6016,17400,8836,-271,2589,-4369
259,4448,15520,12536,4573,7008,5612
260,2184,5016,31448,-26132,-21290,1294
261,2564,13100,15340,5087,362,-3117
262,6868,19656,6212,4120,2340,1880
263,832,11324,23484,-5900,-5242,1956
264,1200,9284,23232,1613,-3044,-1965
265,5752,19192,8772,6440,4090,-4650
266,3668,16980,14244,1397,3434,3524
267,-120,8108,29124,-5324,-2350,-155
268,2800,12608,16844,-3416,-4176,-1582
269,6284,17148,8492,4921,5716,1170
270,904,12700,22612,3348,1263,1277
271,324,13276,23308,-224,-3007,-595
272,5216,16452,9916,-1359,3410,-3929
273,3080,16764,12836,5316,6848,3851
274,-2800,11460,26828,-2744,-247,992
275,1716,14012,14048,-276,-859,-4430
276,7248,17608,7184,4875,3988,4163
277,-1192,13060,23216,288,-2356,2676
278,-1188,12872,20836,-3570,-1537,-865
279,7136,18820,4900,-840,6841,-5710
280,2092,16336,13984,4912,5650,3511
281,-2436,8716,31056,-6144,-8138,1317
282,1676,14364,12240,-2665,4343,-3619
283,7172,17752,6772,1432,2721,2358
284,-436,14148,18752,-218,-3657,4731
285,-1860,10244,25028,1014,-32,-796
286,4636,18204,10596,-4376,4719,-7016
287,5500,15548,11796,39,4403,2760
288,-1584,10060,25860,-833,-2176,733
289,-456,12820,21080,2249,-742,-1413
290,5088,17220,10788,-4127,930,-3597
291,1988,13844,14792,-1965,220,3460
292,-2364,9656,27012,664,-1780,1078
293,1456,14712,16080,1174,-816,-3373
294,5692,16672,10456,-1000,678,-1030
295,-296,12328,20332,-3114,-2080,2157
296,-2828,10272,26224,2235,-2409,-96
297,2832,16400,11588,-4665,-1907,-3864
298,4972,16964,10920,2476,1471,3189
299,-844,10380,21404,-8845,-7929,3083
300,-1060,10336,22888,1983,-1670,-1685
301,3984,16764,12384,-3190,1058,-4638
302,3568,15432,14200,1410,1324,3476
303,-1156,9680,25880,-1803,-5359,3214
304,1968,11096,15728,11467,3350,997
305,7516,15288,14408,2722,-9621,3724
306,10184,23392,21660,-4264,2851,-715
307,5464,3664,18840,-32703,-2175,3370
308,1304,100,13904,31102,32767,-14703
309,3240,7560,20328,32767,14295,-8031
310,5448,26504,21424,-269,-3649,2406
311,-8392,13316,12640,-28102,-16527,981
312,1844,3396,16372,9452,18492,-4097
313,9916,15672,24076,32767,7273,-5261
314,5616,23492,23608,9634,1429,-117
315,4668,18312,20452,-9515,90,5833
316,844,5492,14780,-11055,2,3963
317,712,4332,13556,4788,4908,-2006
318,2188,17064,21884,12716,3360,-5973
319,4172,25308,22712,-1842,-2399,2342
320,2316,10948,16084,-11610,-1898,6386
321,712,2600,12880,-413,1438,-1449
322,1776,14164,18356,15576,413,-6226
323,4052,24756,23392,849,-2129,2443
324,2380,12876,17836,-11899,244,4524
325,880,5624,13512,-3571,354,585
326,1308,9212,14920,15303,-341,-2748
327,4332,29656,27500,18123,6020,-1109
328,4052,14044,20312,-8725,880,1728
329,2508,7976,15196,-8772,-1093,988
330,1680,6560,13372,6129,1961,-2019
331,2980,18960,22316,9403,4242,-5014
332,4560,19872,20804,-4949,-3882,5099
333,1644,8536,18148,-9647,-1390,4756
334,1364,3792,13132,1053,465,305
335,2140,13312,19620,19496,-52,-6653
336,5148,24836,24184,812,-2962,2084
337,2692,17660,12004,-32768,-1966,815
338,1844,4236,12664,-6543,372,849
339,1452,8128,18524,17986,280,-3833
340,4784,23324,22572,5629,1464,-1502
341,4460,16848,19584,-9399,-1087,3811
342,1924,6436,16616,-11229,-781,1579
343,1512,6560,14208,5138,2188,-3571
344,2764,18900,15620,14686,192,-1576
345,5688,22728,20096,-1156,-2629,2684
346,3424,11516,15044,-32768,-166,731
347,1620,4992,13376,-1812,641,-352
348,2480,15684,12380,20612,799,-1558
349,5720,23564,22788,2418,-1122,1322
350,3988,14108,18156,-12605,353,2564
351,1952,6748,15120,-10614,-3188,3554
352,2028,8468,16464,26994,2372,-4960
353,7004,22020,23232,9062,3712,-949
354,4844,16592,19736,-10860,-166,2121
355,1028,6280,15860,-7897,-849,-272
356,-380,10252,12336,12285,1956,-3072
357,4284,19992,19608,10395,2921,-8022
358,3808,16128,21620,-11393,-1458,4473
359,304,-1172,30668,-8761,-8103,4514
360,188,10416,8652,20660,1367,-3197
361,3592,18248,14444,13738,1545,-2970
362,3580,22272,25552,4604,1589,2093
363,1300,8328,20552,-14854,-1885,4220
364,-868,2880,15600,-10421,-2156,-2792
365,352,15788,8388,16701,860,1027
366,2240,25300,18488,11596,325,-2255
367,3112,18248,22460,-14261,-7201,-448
368,332,3704,21968,-10126,-8033,5418
369,-1124,9004,12400,19187,4493,-6459
370,500,19424,12476,12700,2683,-127
371,3656,24544,19160,-1609,-357,-3814
372,1856,12732,24360,-11228,-2318,2614
373,-608,720,21156,-13098,-4591,460
374,-1756,7280,12108,9619,6395,-2328
375,-1324,21140,13104,12048,552,-86
376,1220,23372,20532,910,3201,1246
377,4784,14180,20268,-21947,-4350,354
378,-260,2536,16648,-8347,-612,-1741
379,-1776,11800,11996,32767,10471,-6422
380,-1324,21244,13748,10320,-6062,-226
381,1400,23512,20540,1680,-72,1849
382,2564,11476,20704,-13714,-2833,2170
383,-2032,3624,17512,-8504,1564,-3040
384,-2728,14268,17988,19483,569,-351
385,-400,21300,12768,11079,-2464,-278
386,932,24700,18912,2595,-915,1271
387,720,14084,22136,-13456,-2167,-499
388,-1532,5116,12900,-27394,-1462,-6116
389,-5100,6604,14140,30219,-2258,5129
390,-2016,23068,12988,6205,-2427,619
391,1140,23800,21388,-4186,-4592,555
392,468,11048,16436,-24971,-5403,-2839
393,-3136,2556,16076,-3842,2397,-2077
394,-2116,12312,10560,32767,7874,2593
395,-2108,23304,13072,6808,-4876,2489
396,792,21024,21476,-4706,-2261,2476
397,-1640,9820,21624,-20235,2953,3782
398,-3200,4052,16152,-735,1899,-2879
399,-3648,24464,-2020,32767,7377,-997
400,-1780,23200,12464,2446,-10629,1614
401,524,22548,21400,-6884,-3207,2921
402,-1196,10196,13868,-32768,-8584,-1084
403,-3404,3140,17584,5107,16777,9578
404,-3532,14716,3160,15217,-2562,-868
405,-1052,23808,12936,8628,-5644,1177
406,-760,25308,19028,-6176,-4116,4000
407,-2580,3136,22292,-31110,-3357,-1606
408,-3656,5520,18268,7057,10170,8443
409,-3584,15116,10784,32767,7992,-3190
410,-3068,18976,12452,14682,-2331,-3869
411,-1552,23520,8688,1857,-11509,-2741
412,-120,9696,20824,-32768,-11575,14608
413,-848,6672,22632,2209,1121,9496
414,-1444,8244,21252,14407,27672,-1656
415,-2880,2632,20092,32767,8398,-1305
416,-8436,19604,6336,-3637,1548,9320
417,856,14616,24260,-6168,-32768,8170
418,-3148,9108,16516,-7627,6728,-14987
419,-5548,15516,17368,-5668,6685,-19860
420,-13472,4556,18508,-20898,-12598,-10574
421,-12000,-188,9180,-10108,21638,17499
422,-9260,-2180,16064,-12384,-32768,-32768
423,3700,-20396,32767,-9678,32767,-9091
424,-25752,7428,-10720,9448,1257,-10128
425,1076,-10504,16056,-3786,-32768,-21653
426,16836,-20480,32767,259,22346,7842
427,-10596,-2740,10316,4514,18464,9399
428,-16560,1876,1460,-1151,-24201,-6702
429,18184,-12824,30784,11905,-32768,-25941
430,14072,-13448,32244,5099,32767,-71
431,-11388,2848,-236,8837,29247,5244
432,-13036,292,-372,-6821,-32768,-4923
433,22616,-12504,32767,5103,-32768,-7734
434,14900,-11420,32767,6325,21820,-458
435,-11224,7196,844,11987,32767,1873
436,-13988,1504,760,-3129,-12001,1792
437,11024,-3460,22520,8434,-32768,-18712
