1,4636,1288,24680,-19,112,13
2,4704,1224,24752,26,-208,97
3,4692,1244,24672,-24,-98,51
4,4692,1148,24588,-11,-16,35
5,4696,1284,24784,-77,19,63
6,4640,1180,24772,21,52,29
7,4776,1164,24752,-27,57,10
8,4668,1244,24700,19,-9,54
9,4736,1328,24896,-66,-65,40
10,4676,1264,24800,-31,-100,14
11,4716,1280,24728,-57,-188,51
12,4708,1324,24708,-13,-167,74
13,4728,1300,24724,-39,-143,57
14,4608,1224,24736,-18,-126,64
15,4772,1332,24664,-63,-20,56
16,4720,1260,24724,-21,45,72
17,4640,1268,24768,-41,68,28
18,4624,1244,24760,-48,14,44
19,4684,1284,24804,15,-74,5
20,4624,1368,24736,-28,-212,-2
21,4692,1336,24628,19,-309,73
22,4696,1256,24748,-39,-134,4
23,4676,1336,24696,-78,-151,55
24,4812,1256,24636,-79,-97,56
25,4688,1244,24764,19,36,19
26,4656,1248,24616,-50,37,39
27,4648,1192,24652,-48,62,38
28,4756,1240,24744,-74,48,-10
29,4596,1156,24672,-16,-69,22
30,4688,1136,24744,-37,-112,47
31,4692,1224,24744,-25,-181,35
32,4656,1200,24720,14,-197,6
33,4660,1224,24764,-27,-113,2
34,4760,1268,24688,-68,-105,27
35,4716,1236,24784,-14,-97,46
36,4676,1296,24620,-47,32,12
37,4680,1292,24688,-24,-27,26
38,4584,1300,24688,-17,3,19
39,4708,1360,24736,-19,-63,27
40,4684,1360,24776,-85,-97,53
41,4620,1260,24668,-52,-140,48
42,4640,1208,24724,3,-128,50
43,4740,1328,24692,-16,-117,50
44,4700,1180,24756,-32,-77,57
45,4724,1176,24772,-44,-63,23
46,4736,1280,24680,-19,-20,40
47,4748,1216,24644,-54,-33,24
48,4664,1144,24724,-26,-11,80
49,4680,1224,24848,-54,1,48
50,4704,1252,24816,-20,-83,13
51,4620,1252,24756,-27,-50,48
52,4760,1316,24768,-58,-50,32
53,4672,1308,24720,-68,-32,36
54,4616,1288,24704,-34,-54,42
55,4712,1320,24760,-71,-85,30
56,4644,1260,24836,7,-83,12
57,4632,1196,24732,-33,-100,23
58,4700,1224,24780,-23,-112,64
59,4716,1204,24712,-64,-111,28
60,4620,1140,24572,3,-102,55
61,4780,1252,24716,-44,-58,31
62,4608,1164,24676,10,-59,52
63,4680,1220,24632,-46,-71,8
64,4732,1280,24768,-57,-48,21
65,4688,1284,24680,-32,-89,29
66,4728,1260,24744,-16,-74,7
67,4724,1308,24864,-35,-81,-18
68,4688,1276,24680,-3,-82,45
69,4744,1296,24788,-51,-58,80
70,4620,1224,24688,-62,-62,20
71,4696,1344,24752,-59,-65,19
72,4592,1272,24664,-60,-47,34
73,4664,1224,24632,-34,-29,55
74,4708,1276,24720,-8,-51,32
75,4752,1300,24840,-40,-60,14
76,4708,1248,24772,-71,-75,34
77,4596,1208,24704,-18,-94,44
78,4744,1260,24740,-60,-51,51
79,4668,1164,24804,-20,-67,41
80,4592,1256,24720,-2,-42,40
81,4748,1232,24696,-21,-67,43
82,4660,1220,24760,-79,-96,45
83,4644,1160,24648,-12,-50,31
84,4760,1268,24736,-30,-60,31
85,4700,1244,24628,13,-40,56
86,4784,1340,24752,-62,-77,57
87,4672,1300,24728,-43,-35,62
88,4760,1336,24768,-103,-59,51
89,4592,1212,24736,-45,-108,47
90,4716,1256,24704,-41,-72,41
91,4676,1236,24644,-6,-52,46
92,4672,1260,24676,-8,-62,76
93,4728,1240,24736,-56,-63,28
94,4676,1236,24664,-34,-22,49
95,4724,1204,24724,-46,-67,46
96,4708,1228,24780,-23,-88,28
97,4676,1260,24716,-17,-74,39
98,4696,1316,24700,-30,-49,39
99,4764,1288,24692,-68,-100,20
100,4608,1220,24648,0,-89,3
101,4776,1356,24844,-1,-56,60
102,4672,1252,24804,-40,-73,49
103,4728,1280,24716,-25,-66,62
104,4708,1232,24704,-78,-60,32
105,4672,1212,24720,-54,-68,55
106,4672,1248,24728,-65,-57,23
107,4772,1252,24772,9,-69,9
108,4652,1220,24764,-9,-30,52
109,4748,1196,24644,-48,-51,32
110,4652,1248,24752,-85,-54,19
111,4640,1192,24704,-16,-77,49
112,4716,1228,24636,-66,-66,62
113,4632,1284,24708,1,-49,33
114,4600,1252,24620,-23,-77,57
115,4628,1352,24792,-28,-79,57
116,4608,1252,24688,-57,-71,64
117,4708,1260,24688,-19,-97,62
118,4748,1280,24696,-38,-59,51
119,4648,1220,24716,34,-68,54
120,4780,1376,24732,-69,-45,48
121,4684,1280,24772,-37,-70,52
122,4612,1312,24604,-50,-67,20
123,4660,1196,24680,0,-76,46
124,4724,1292,24716,-40,-81,46
125,4656,1296,24628,-9,-65,46
126,4748,1244,24724,-66,-48,17
127,4688,1272,24792,-18,-73,11
128,4664,1200,24728,-72,-47,33
129,4676,1248,24656,-17,-87,42
130,4632,1240,24688,-13,-65,17
131,4692,1188,24656,-23,-87,61
132,4708,1268,24648,-91,-60,23
133,4568,1220,24700,17,-70,57
134,4704,1260,24704,-15,-72,30
135,4632,1180,24672,-33,-72,61
136,4688,1276,24724,-38,-81,30
137,4724,1288,24804,-55,-69,63
138,4784,1336,24720,-95,-77,39
139,4628,1232,24648,-64,-70,51
140,4620,1220,24656,-46,-59,49
141,4724,1212,24636,-18,-58,42
142,4604,1192,24668,10,-97,35
143,4716,1200,24700,-38,-58,28
144,4708,1340,24744,-64,-63,38
145,4668,1192,24608,-59,-84,14
146,4780,1256,24824,-5,-44,45
147,4660,1236,24780,-8,-76,63
148,4712,1252,24792,-8,-66,42
149,4732,1320,24784,-57,-58,50
150,4680,1232,24720,-28,-99,29
151,4716,1252,24704,-8,-70,2
152,4740,1304,24784,-82,-86,52
153,4608,1252,24744,12,-81,100
154,4724,1280,24692,-77,-64,69
155,4628,1256,24692,-1,-91,32
156,4744,1216,24740,-87,-76,58
157,4644,1192,24692,-29,-90,49
158,4748,1244,24660,-38,-83,58
159,4612,1228,24692,-14,-69,75
160,4736,1320,24812,-54,-66,6
161,4720,1248,24764,-30,-90,23
162,4756,1296,24716,-57,-82,19
163,4676,1292,24776,-8,-82,50
164,4668,1304,24760,-26,-35,29
165,4688,1180,24728,0,-48,55
166,4756,1380,24796,-100,-56,11
167,4588,1212,24724,-16,-104,27
168,4680,1216,24740,1,-103,64
169,4608,1236,24716,-4,-74,54
170,4680,1212,24664,-60,-75,6
171,4648,1240,24640,-40,-63,40
