1,1372,15944,5320,-47,-82,29
2,1132,16032,5352,30,-7,62
3,1272,15972,5320,-91,-43,62
4,1088,15968,5412,20,-39,15
5,1312,15952,5452,-30,-51,21
6,1120,15920,5348,-30,-24,13
7,1324,15956,5392,-17,-28,13
8,1152,15956,5296,-12,-76,40
9,1236,15908,5304,-43,-46,36
10,1208,15948,5380,-48,-54,8
11,1184,15916,5388,-25,-50,43
12,1284,15984,5408,-53,-83,31
13,1236,16024,5324,-47,-56,52
14,1216,15960,5484,2,-45,25
15,1224,15904,5420,-18,-73,28
16,1244,15996,5312,-22,-65,72
17,1184,15980,5388,-48,-50,65
18,1200,15940,5364,-14,-72,64
19,1216,15948,5324,-50,-71,62
20,1184,15900,5340,-22,-43,49
21,1192,15952,5392,-24,-43,10
22,1148,15944,5396,-37,-75,1
23,1188,15972,5320,-29,-58,54
24,1232,15944,5352,-7,-63,49
25,1184,15848,5392,4,-54,24
26,1220,15964,5472,-48,-88,29
27,1216,15936,5396,-83,-38,39
28,1184,15916,5468,-8,-48,61
29,1204,15980,5316,-48,-52,42
30,1176,15936,5376,-21,-48,53
31,1224,15956,5420,-52,-66,55
32,1208,15960,5308,18,-65,44
33,1264,15888,5380,-43,-51,22
34,1204,15916,5304,-10,-39,78
35,1204,15960,5320,-9,-48,5
36,1232,15940,5376,-44,-43,20
37,1180,15956,5396,-38,-46,43
38,1196,16000,5420,-5,-56,48
39,1184,15964,5444,-4,-77,39
40,1244,15936,5412,-5,-51,54
41,1192,15964,5332,-52,-48,49
42,1176,15940,5416,-36,-40,29
43,1156,15912,5352,-60,-59,3
44,1228,15968,5364,-32,-37,31
45,1152,15916,5316,-14,-37,39
46,1224,15892,5288,-23,-68,38
47,1240,15932,5388,-28,-38,59
48,1228,15976,5360,-24,-74,47
49,1292,15908,5456,-42,-57,30
50,1264,15956,5336,-40,-55,57
51,1224,15896,5396,-27,-53,55
52,1180,15940,5456,4,-50,0
53,1192,15916,5536,-13,-71,32
54,1164,15944,5356,17,-48,14
55,1220,15936,5468,-14,-43,62
56,1196,15928,5428,-46,-13,32
57,1280,15980,5344,-37,-49,65
58,1220,15928,5416,-27,-45,41
59,1220,15952,5348,-8,-56,36
60,1284,15936,5400,-12,-57,37
61,1244,15916,5304,-30,-50,35
62,1236,16032,5448,-66,-54,15
63,1244,15900,5280,-27,-57,38
64,1244,15888,5460,-72,-73,60
65,1196,15972,5428,-38,-40,64
66,1192,15932,5408,-34,-64,21
67,1188,15952,5336,-41,-60,35
68,1200,15896,5432,-37,-40,52
69,1228,15912,5476,-36,-82,12
70,1172,15948,5376,-55,-43,16
71,1236,15976,5420,4,-69,12
72,1244,15976,5488,-18,-34,19
73,1200,15972,5312,-17,-50,21
74,1160,15952,5436,-36,-39,47
75,1180,15932,5416,-44,-44,47
76,1196,15928,5376,6,-61,4
77,1204,15964,5420,-9,-5,20
78,1180,15952,5304,-4,-59,65
79,1232,15972,5384,-37,-54,71
